index,signal,label
752,1.687927 1.872559 1.953125 1.915283 1.924133 1.940002 1.810608 1.641541 1.506348 1.307068 1.221924 1.263428 1.268616 1.229248 1.329041 1.495361,1
753,1.673279 1.815186 2.206116 2.960205 3.558044 3.542175 2.803040 1.584473 0.343018 -0.432129 -0.494385 0.066223 0.848694 1.354980,1
754,1.613464 1.717529 1.925049 2.239380 2.482605 2.565613 2.417908 2.022705 1.517639 1.007080 0.686340 0.620117 0.752869 1.032410 1.317444 1.498413,1
755,1.662292 1.793213 2.134094 2.857666 4.213562 5.728149 6.517334 6.365051 4.845276 2.248840 -0.422668 -2.694092 -3.768311 -3.657227 -2.380981 -0.104065,1
756,1.636353 1.695862 1.850891 1.990051 2.012939 1.922913 1.701050 1.463623 1.270447 1.216736 1.234131 1.346741 1.497803,1
757,1.675415 1.711426 1.775208 1.846619 1.931763 1.969604 1.947327 1.849365 1.728821 1.588745 1.448669 1.332703 1.268005 1.281738 1.347961 1.443481 1.513672,1
758,1.633301 1.516724 1.441956 1.452332 1.535950 1.744690 2.174988 3.097229 4.787292 6.591492 7.101440 6.349792 4.138489 1.216431 -1.745300 -3.855591 -4.377747 -3.695679 -1.833496 -0.047302 1.004028 1.498718,1
759,1.658936 1.704407 1.806641 1.983643 2.137756 2.193298 2.150269 1.997070 1.760864 1.482544 1.200562 1.013794 0.945740 0.984497 1.157227 1.351624 1.489868,1
760,1.675415 1.710510 1.787415 1.840515 1.830139 1.752319 1.637268 1.517944 1.436462 1.419067 1.455383 1.524353,1
761,1.644897 1.714172 1.879272 2.220459 2.844543 3.603516 4.005737 3.963928 3.558655 2.723083 1.590576 0.375977 -0.628052 -1.087036 -1.111755 -0.774231 -0.053101 0.685120 1.186829 1.447144,1
762,1.657104 1.744080 1.878967 1.926880 1.892700 1.807861 1.643066 1.467896 1.334534 1.280518 1.285400 1.380005 1.513672,1
763,1.644592 1.700439 1.838684 2.029724 2.098083 2.060852 1.865845 1.569214 1.258850 1.104126 1.081848 1.194153 1.392822 1.532898,1
764,1.693726 1.694336 1.704712 1.762390 1.834106 1.813965 1.811829 1.774597 1.651611 1.537781 1.429138 1.410217 1.414185 1.400757 1.483459,1
765,1.679687 1.721497 1.799927 1.843567 1.840820 1.760864 1.623535 1.495667 1.417236 1.386719 1.424866 1.498413 1.552734,1
766,1.627808 1.704712 1.912842 2.382202 3.379211 4.465332 4.694519 4.328613 2.862244 0.954590 -0.837402 -1.697998 -1.742859 -1.054687 0.181580 1.017151 1.422424,1
767,1.666260 1.797485 2.098694 2.654419 3.171692 3.216553 2.841797 2.085266 1.206360 0.398560 0.008850 0.007935 0.321655 0.845337 1.261292 1.495056,1
768,1.646423 1.731567 1.992798 2.576294 3.583984 4.519653 4.879456 4.403992 2.832336 0.903931 -0.820312 -1.718445 -1.762695 -1.053162 0.123901 0.996704 1.440735,1
769,1.688843 1.800537 2.117004 2.765198 4.027710 6.157532 8.034668 8.343201 7.666321 6.040344 3.379517 0.144043 -3.106995 -5.289917 -5.924988 -5.628357 -4.377136 -2.276917 -0.384216 0.767822 1.396790 1.699524 1.791992 1.805725 1.798401 1.792297 1.769409 1.745300 1.721191 1.697388,1
770,1.651001 1.722717 1.893921 2.244263 2.882080 3.907471 4.868774 5.311890 5.330811 4.795532 3.493347 1.845398 0.220032 -1.425171 -2.426453 -2.555237 -2.267456 -1.491089 -0.345764 0.587769 1.163940 1.477966,1
771,1.676025 1.785278 1.897583 1.919250 1.834106 1.653137 1.462097 1.317139 1.284485 1.361694 1.489258,1
772,1.662903 1.696167 1.763611 1.868591 1.906738 1.903687 1.889648 1.845703 1.779175 1.670532 1.549072 1.425171 1.343384 1.303101 1.299438 1.298523 1.321411 1.399536 1.502991,1
773,1.634827 1.699524 1.925659 2.429504 3.357849 5.050354 7.546082 9.412842 9.999695 9.613953 7.783203 4.409485 0.498962 -3.314819 -6.287231 -7.517700 -7.473450 -6.494751 -4.254761 -1.694336 0.054321 1.033020 1.504211,1
774,1.676331 1.725769 1.843262 1.929932 1.942444 1.943665 1.854248 1.677246 1.511230 1.348877 1.292114 1.296387 1.302795 1.404724 1.499634,1
775,1.664429 1.704102 1.776428 1.858521 1.905518 1.885681 1.804504 1.692200 1.560669 1.438293 1.362610 1.335144 1.367493 1.459656 1.541748,1
776,1.662292 1.699524 1.781006 1.894531 1.940308 1.885986 1.749573 1.572571 1.410522 1.339111 1.365051 1.468506,1
777,1.643677 1.708984 1.892395 2.227478 2.806091 3.602905 4.274902 4.558105 4.436340 3.773499 2.653503 1.414795 0.167542 -0.969238 -1.562805 -1.589050 -1.271362 -0.549011 0.317383 0.973206 1.356506 1.545105,1
778,1.668091 1.715698 1.786804 1.866150 1.918945 1.914368 1.849670 1.748352 1.613159 1.480713 1.365662 1.311646 1.315613 1.353455 1.405640 1.467285 1.534729,1
779,1.683960 1.744690 1.813965 1.857910 1.862183 1.822815 1.741638 1.635437 1.516724 1.408691 1.363831 1.353149 1.369629 1.435242 1.520996,1
780,1.648254 1.725159 1.839905 2.064209 2.239075 2.278748 2.204590 1.932373 1.592102 1.248169 0.986633 0.944519 0.986328 1.143188 1.374207 1.521606,1
781,1.684570 1.708984 1.817322 2.026367 2.121582 2.090454 1.831665 1.492920 1.183472 1.062317 1.077271 1.252747 1.468201,1
782,1.670227 1.697083 1.780396 1.830444 1.817017 1.823730 1.831055 1.720276 1.626282 1.528625 1.423950 1.412048 1.425781 1.394958 1.405334 1.517334,1
783,1.669006 1.730652 1.859131 2.063904 2.234192 2.299194 2.178650 1.904907 1.588440 1.273804 1.033325 0.949402 1.035156 1.238403 1.449890,1
784,1.676941 1.704712 1.772461 1.850891 1.862488 1.885376 1.820679 1.682129 1.557922 1.428833 1.407776 1.413574 1.442871 1.530151,1
785,1.667480 1.744995 1.969604 2.441406 3.434143 4.890137 5.807495 5.904541 5.106812 3.153992 0.890503 -1.284790 -2.532349 -2.610779 -2.108765 -0.973816 0.250854 1.001282 1.398315,1
786,1.677551 1.719971 1.802063 1.997681 2.285767 2.322388 2.332764 2.261658 1.885681 1.512451 1.106567 0.910034 0.917053 0.883789 1.051331 1.347046 1.522522,1
787,1.674805 1.709290 1.763916 1.831360 1.886597 1.907959 1.889648 1.852722 1.791077 1.719055 1.628723 1.528320 1.455078 1.397705 1.365662 1.368408 1.401367 1.447449 1.504211 1.550903,1
788,1.688843 1.759644 1.896057 2.068787 2.130127 2.114868 1.966248 1.687622 1.400452 1.168213 1.095886 1.100769 1.207275 1.387329 1.518860,1
789,1.691895 1.751404 1.823120 1.845093 1.794434 1.706848 1.605225 1.496582 1.434937 1.420898 1.461487 1.535950,1
790,1.676331 1.782227 2.021790 2.527161 3.424377 4.312744 4.537964 4.288330 3.561096 2.314758 0.934143 -0.417175 -1.244202 -1.448975 -1.211548 -0.398560 0.512695 1.108398 1.411743,1
791,1.689453 1.764526 1.854553 1.889648 1.844177 1.707153 1.543579 1.407776 1.342163 1.400146 1.502075,1
792,1.679687 1.753235 1.884766 2.088318 2.288513 2.322083 2.140198 1.792603 1.419067 1.089172 0.903625 0.920410 1.096802 1.348267 1.526184,1
793,1.672058 1.756592 1.824036 1.845703 1.804810 1.721191 1.604614 1.492310 1.426086 1.418457 1.428223 1.488037 1.550598,1
794,1.654358 1.702576 1.864014 2.264404 3.022766 3.833008 4.207764 3.977051 2.955017 1.524048 0.116577 -0.797424 -1.076660 -0.722656 0.134277 0.834961 1.256714 1.464539,1
795,1.672058 1.705017 1.776428 1.909180 1.965027 1.975403 1.933289 1.740723 1.559753 1.384277 1.312866 1.302795 1.324463 1.459045,1
796,1.676941 1.705933 1.779480 1.912537 2.030640 2.084351 2.105713 2.073364 1.941528 1.737061 1.552734 1.347961 1.171875 1.121826 1.147461 1.203003 1.304016 1.435852 1.540527,1
797,1.659241 1.784363 2.008667 2.426758 3.119507 3.848572 4.133301 4.040527 3.645020 2.849731 1.779785 0.588074 -0.492859 -1.124268 -1.303406 -1.146851 -0.585327 0.198669 0.868225 1.307983 1.549683 1.720886 1.810913 1.827087 1.837769 1.817322 1.707458,1
798,1.670532 1.718445 1.822510 1.920471 1.957092 1.930237 1.855164 1.701660 1.537781 1.372986 1.273499 1.242371 1.281433 1.373901 1.472168,1
799,1.664429 1.714783 1.797180 1.842346 1.803894 1.681213 1.534424 1.429443 1.401367 1.438599 1.511230,1
800,1.661987 1.699524 1.766357 1.872559 1.965942 2.021484 2.023010 1.979675 1.893921 1.751709 1.615601 1.473694 1.316223 1.202698 1.163330 1.188965 1.268616 1.372986 1.464844 1.552734,1
801,1.683960 1.753845 1.868591 1.927490 1.934814 1.893616 1.747131 1.579895 1.413269 1.313477 1.316223 1.348572 1.456909,1
802,1.666870 1.694946 1.781006 1.887512 1.911011 1.851807 1.704712 1.530457 1.387939 1.307983 1.328430 1.405640 1.506653,1
803,1.673584 1.736755 1.819458 1.856079 1.830750 1.757812 1.644592 1.505432 1.401062 1.378479 1.406250 1.477661 1.550293,1
804,1.684570 1.699829 1.775513 1.845398 1.837769 1.811523 1.771851 1.755371 1.762695 1.758728 1.713867 1.666565 1.608582 1.550903 1.474609 1.437683 1.440430 1.456909 1.441345 1.425781 1.413574 1.415100 1.470947 1.523743,1
805,1.639709 1.707153 1.807556 1.927795 1.994324 1.955566 1.783447 1.556396 1.365662 1.244812 1.251831 1.350708 1.477966,1
806,1.676941 1.759949 1.960449 2.321777 2.902222 3.560791 3.950806 4.053955 3.831177 3.169556 2.150879 1.100159 0.024414 -0.854797 -1.156311 -1.067810 -0.707092 -0.035400 0.661316 1.166077 1.458740,1
807,1.657715 1.743164 1.966858 2.420349 3.164978 4.007568 4.345093 4.007568 2.864075 1.223755 -0.201721 -1.137695 -1.319580 -0.905151 0.024414 0.887756 1.363525,1
808,1.668701 1.831665 2.159424 2.753906 3.778076 5.044556 5.921631 6.236877 5.991821 4.997559 3.277283 1.379395 -0.541382 -2.361145 -3.346863 -3.483887 -3.132324 -2.213745 -0.887146 0.248718 0.997925 1.420898,1
809,1.683350 1.716309 1.765747 1.886292 1.900940 1.897888 1.904297 1.773682 1.631165 1.495972 1.380310 1.382446 1.366272 1.359558 1.485901,1
810,1.679077 1.709595 1.791687 1.853027 1.881714 1.851196 1.770630 1.660767 1.540833 1.435852 1.377869 1.387329 1.429138 1.506958,1
811,1.676941 1.746216 1.863098 1.922607 1.914368 1.886902 1.772461 1.616211 1.455078 1.337585 1.311035 1.294556 1.346741 1.450806 1.545410,1
812,1.676025 1.708984 1.789551 1.950378 2.095337 2.114563 2.072449 1.873169 1.609802 1.343384 1.170959 1.134033 1.144409 1.299133 1.456909,1
813,1.655884 1.712341 1.873169 2.204285 2.702637 2.987671 2.912903 2.362366 1.555176 0.771484 0.262146 0.166321 0.451660 0.983887 1.363525,1
814,1.647644 1.754150 1.877441 1.929932 1.893616 1.851501 1.846008 1.831665 1.796265 1.725159 1.635742 1.534424 1.436157 1.339417 1.298828 1.276550 1.260681 1.263733 1.260376 1.283264 1.366272 1.461182 1.524658,1
815,1.678772 1.748352 1.883850 1.955566 1.920166 1.775208 1.578064 1.384583 1.291504 1.319885 1.425781 1.552124,1
816,1.648560 1.746826 1.959839 2.207031 2.280273 2.153931 1.899414 1.610107 1.339111 1.151733 1.104126 1.164246 1.287231 1.415405 1.511841,1
817,1.663208 1.755371 1.926270 2.241821 2.821045 3.641968 4.274292 4.524536 4.465637 3.992615 2.981262 1.751709 0.560608 -0.602722 -1.311951 -1.416321 -1.262512 -0.820007 -0.052185 0.679932 1.170959 1.452026,1
818,1.667786 1.701050 1.747742 1.802063 1.821289 1.823120 1.787109 1.725769 1.675110 1.586914 1.506042 1.456909 1.432495 1.462402 1.505127 1.537476,1
819,1.617126 1.730957 2.042236 2.653503 3.651123 4.549561 4.853516 4.400024 3.047180 1.413574 -0.119629 -1.271362 -1.690674 -1.485596 -0.610962 0.469666 1.187134 1.545410,1
820,1.664124 1.715698 1.848755 2.193909 2.748718 3.037415 2.940063 2.309875 1.453247 0.628967 0.156250 0.122375 0.508118 1.094971 1.454163,1
821,1.657104 1.712036 1.806641 1.944580 1.984558 1.960449 1.806030 1.595154 1.389160 1.278076 1.252441 1.295776 1.452942 1.550903,1
822,1.681213 1.874695 2.284546 3.112793 4.321899 4.898987 4.797974 4.067993 2.508240 0.647888 -1.102600 -2.005920 -2.153625 -1.706238 -0.505981 0.562134 1.186218 1.511230,1
823,1.664734 1.811218 2.247925 3.150024 4.829712 6.815491 7.785645 7.381287 5.042114 1.454468 -1.817932 -4.183960 -5.003662 -4.544373 -2.646179 -0.408936 0.898437 1.483765,1
824,1.646118 1.713867 1.827393 1.925354 1.940918 1.854553 1.667786 1.469421 1.322937 1.278992 1.322632 1.444702,1
825,1.634827 1.703491 1.938477 2.519226 3.563232 4.477539 4.579773 3.931885 2.603760 1.004333 -0.433960 -1.184998 -1.266479 -0.827942 0.067444 0.892029 1.373596,1
826,1.685181 1.809998 2.085266 2.528381 2.856140 2.906799 2.659912 2.010193 1.280823 0.612488 0.299988 0.263672 0.492554 0.972290 1.346130 1.552734,1
827,1.680603 1.735229 1.870117 2.072754 2.334595 2.481689 2.459106 2.256165 1.905823 1.477051 1.064453 0.814514 0.780334 0.904236 1.122437 1.354370 1.523132,1
828,1.658325 1.701050 1.782837 1.903076 1.926270 1.932373 1.892700 1.725159 1.562195 1.387634 1.334229 1.334839 1.343689 1.474304,1
829,1.677551 1.777954 1.930847 2.137146 2.301025 2.344666 2.226868 1.956787 1.632080 1.293640 0.988464 0.856018 0.877991 1.004639 1.216125 1.411133 1.549377,1
830,1.653137 1.699829 1.780396 1.812439 1.819458 1.761475 1.646118 1.543274 1.446533 1.415710 1.403809 1.440430 1.530457,1
831,1.683044 1.748352 1.800842 1.821594 1.806335 1.754761 1.669617 1.577454 1.481018 1.425171 1.421509 1.426392 1.494141 1.548462,1
832,1.688538 1.740723 1.816406 1.877136 1.912231 1.901855 1.860962 1.775818 1.671143 1.572266 1.459351 1.384277 1.352539 1.366272 1.408997 1.480713,1
833,1.656494 2.143860 3.195496 5.046997 7.060242 7.856445 7.318420 5.054321 1.478271 -1.990356 -4.494324 -5.299683 -4.839172 -3.007507 -0.733337 0.674133 1.375122,1
834,1.692200 1.710510 1.724243 1.761475 1.828003 1.879883 1.893921 1.857605 1.758728 1.618652 1.477966 1.347961 1.267700 1.272888 1.341553 1.459961,1
835,1.649170 1.697998 1.825867 2.052612 2.252808 2.289429 2.185669 1.966553 1.692200 1.398315 1.121216 0.960693 0.931396 1.016541 1.207581 1.388855 1.536560,1
836,1.639709 1.708679 1.887207 2.228699 2.796936 3.526611 4.063416 4.252625 4.057922 3.396301 2.377014 1.281738 0.156250 -0.807190 -1.263428 -1.255493 -0.915527 -0.244446 0.510254 1.085510 1.426086,1
837,1.671143 1.711121 1.802368 1.895752 1.948242 1.932373 1.836853 1.692505 1.557922 1.414490 1.340637 1.335449 1.396790 1.504517,1
838,1.689453 1.730652 1.789246 1.822205 1.835022 1.812134 1.734314 1.643982 1.563110 1.484680 1.429443 1.427917 1.472473 1.541138,1
839,1.638489 1.714172 1.922607 2.402344 3.209839 3.807068 3.833618 3.157654 1.904297 0.591736 -0.452881 -0.789795 -0.567322 0.189209 0.970764 1.404419,1
840,1.692505 1.779175 1.843872 1.822815 1.734619 1.621399 1.503601 1.430359 1.410522 1.455078 1.535645,1
841,1.665955 1.723938 1.862183 2.056274 2.119141 2.029114 1.774292 1.475830 1.210937 1.103516 1.134949 1.290894 1.497498,1
842,1.683655 1.732483 1.857605 2.044678 2.149048 2.109680 1.862793 1.557007 1.237488 1.074524 1.083984 1.263123 1.482849,1
843,1.602478 1.769714 2.116394 2.810974 4.234009 6.640015 8.507690 9.039612 8.453064 5.414124 1.216736 -2.640686 -5.204163 -6.014404 -5.885010 -4.133301 -1.558228 0.147705 1.070251 1.474915,1
844,1.643066 1.697083 1.916199 2.456055 3.516846 5.157471 6.310120 6.522217 5.801086 3.742676 0.940247 -1.889343 -3.714294 -4.252319 -3.754578 -2.130127 -0.343323 0.807190 1.394348,1
845,1.677856 1.716614 1.824646 1.840820 1.825256 1.836548 1.808472 1.694641 1.594543 1.474304 1.422729 1.441650 1.428528 1.417236 1.492310,1
846,1.687927 1.884766 2.318726 3.117676 3.797913 3.887329 3.333435 2.121582 0.805054 -0.357666 -0.830078 -0.722046 -0.008850 0.828552 1.333008,1
847,1.690369 1.745911 1.823120 1.883850 1.869507 1.789856 1.672974 1.540833 1.421814 1.355591 1.358643 1.408081 1.490479,1
848,1.689758 1.812134 2.070007 2.571106 3.102722 3.356018 3.235168 2.632141 1.770020 0.865479 0.102844 -0.238037 -0.170898 0.263672 0.856018 1.294250 1.531372,1
849,1.676025 1.743774 1.818237 1.867981 1.857910 1.776123 1.635742 1.498413 1.395264 1.367798 1.412354 1.497498,1
850,1.674194 1.755981 1.996155 2.521667 3.237610 3.588257 3.439026 2.680054 1.577454 0.468445 -0.320129 -0.534058 -0.236816 0.470581 1.122437 1.472473,1
851,1.669922 1.710510 1.784058 1.832581 1.840820 1.844482 1.775208 1.669922 1.563416 1.485901 1.429749 1.399536 1.441345 1.510010,1
852,1.680908 1.717834 1.802979 1.884766 1.918945 1.926270 1.903687 1.829224 1.721802 1.597900 1.472778 1.359253 1.325378 1.325378 1.343079 1.410522 1.518860,1
853,1.663208 1.705627 1.771545 1.833801 1.841431 1.807861 1.726685 1.614075 1.497803 1.442871 1.425781 1.468811 1.536560,1
854,1.689453 1.728821 1.791992 1.823730 1.815796 1.764526 1.670227 1.580505 1.495361 1.436768 1.411438 1.453552 1.516113,1
855,1.679382 1.753235 1.820679 1.856079 1.860962 1.795959 1.689453 1.567078 1.448364 1.372070 1.359863 1.402893 1.472473 1.548462,1
856,1.679687 1.695862 1.715088 1.719666 1.744690 1.777954 1.815186 1.816406 1.788635 1.720581 1.634216 1.543274 1.455383 1.400757 1.382446 1.413574 1.480713 1.549377,1
857,1.638489 1.757812 1.986694 2.409058 3.116760 3.602905 3.620605 3.282166 2.443237 1.401062 0.362549 -0.375061 -0.604553 -0.446472 0.141602 0.844727 1.286621 1.512756,1
858,1.669006 1.724854 1.817017 1.968994 2.070923 2.077942 2.020569 1.869812 1.670532 1.441650 1.245728 1.122742 1.101990 1.139221 1.257324 1.409607 1.519470,1
859,1.672363 1.701660 1.749573 1.855469 1.999512 2.010193 1.945496 1.903381 1.883240 1.876831 1.879883 1.832275 1.763916 1.664734 1.564026 1.435852 1.322327 1.297913 1.288452 1.265259 1.233215 1.188049 1.138611 1.212769 1.336060 1.444702 1.512756,1
860,1.685181 1.769409 1.962891 2.360535 2.888184 3.212891 3.264160 2.954712 2.229004 1.433716 0.690002 0.212402 0.103455 0.203552 0.557251 1.002502 1.315918 1.504211,1
861,1.664429 1.714478 1.812439 2.041016 2.248840 2.287598 2.108765 1.710205 1.301270 0.980835 0.903625 1.006470 1.275635 1.498413,1
862,1.651001 1.749878 1.871033 1.931152 1.896973 1.751404 1.590271 1.424561 1.312256 1.305237 1.375732 1.497192,1
863,1.668396 1.737366 1.890259 2.137451 2.448730 2.630310 2.630310 2.364197 1.885681 1.328735 0.920715 0.717773 0.704041 0.924072 1.137390 1.294556 1.367798 1.394043 1.422729 1.450195 1.480103 1.536865,1
864,1.663513 1.724854 1.717834 1.704712 1.751404 1.906433 2.296448 2.998047 3.483887 3.487549 2.984314 1.931152 0.779419 -0.212708 -0.533752 -0.375366 0.263977 0.950623 1.311035 1.483459,1
865,1.687622 1.788635 1.909485 1.921997 1.856689 1.743469 1.594238 1.436157 1.339111 1.336365 1.417542 1.477051 1.542664,1
866,1.687317 1.744385 1.795959 1.810303 1.777649 1.677551 1.556091 1.468811 1.429749 1.439819 1.495667,1
