index,signal,label
576,1.658936 1.949463 2.781982 4.605408 8.076172 9.999695 9.999695 9.999695 9.999695 4.005127 -2.882690 -8.967285 -9.114990 -9.094238 -9.037476 -5.107117 -1.572266 0.430603 1.320190,1
577,1.659546 1.871033 2.445068 3.605347 4.797668 5.047913 4.237671 2.445679 0.296021 -1.491699 -2.203064 -1.777954 -0.487976 0.717163 1.375427,1
578,1.625366 1.827393 2.337646 2.749023 2.789307 2.230835 1.357117 0.559692 0.393066 0.509949 1.084900 1.448364,1
579,1.679687 1.838074 2.202148 2.944641 3.917847 4.362793 4.281311 3.372803 1.846313 0.184021 -1.204834 -1.572266 -1.342773 -0.433350 0.626221 1.266174,1
580,1.687317 1.869507 2.433472 3.806152 6.310425 7.943420 8.022766 6.225586 2.357483 -1.798401 -4.703369 -5.343323 -4.658508 -2.391663 -0.158997 1.043091,1
581,1.699219 1.853027 1.977844 1.964417 1.772156 1.496582 1.293335 1.239929 1.341553,1
582,1.655273 1.873779 2.558594 4.307861 6.437988 6.931152 5.571289 2.196045 -1.388855 -3.623352 -3.830566 -2.463684 -0.238647 1.019592,1
583,1.734619 2.147522 3.264160 5.165100 5.737305 5.183411 2.678833 -0.195923 -2.354126 -2.758179 -2.040710 -0.164490 0.981750 1.459351,1
584,1.653442 1.787720 2.147217 3.012085 4.759521 5.401917 5.409546 4.231567 1.813354 -0.705872 -2.347412 -2.498779 -2.234497 -0.623474 0.704956 1.357422,1
585,1.648254 1.831665 2.434998 4.076843 5.739746 5.901184 4.190674 1.088562 -1.942749 -3.114929 -2.792358 -0.808105 0.759277 1.429749,1
586,1.721802 2.142029 3.328857 5.617981 6.714172 6.171570 3.215332 -0.375977 -3.175049 -3.816833 -2.821045 -0.513000 0.867920 1.431274,1
587,1.656494 1.872559 2.631531 4.553528 7.393799 8.698120 7.769775 4.267883 -0.360718 -4.465332 -6.133728 -5.491638 -2.751160 -0.215454 1.067810,1
588,1.730957 2.305908 3.696289 6.102600 7.364502 6.935425 4.414673 0.509949 -3.167725 -4.814453 -4.668884 -2.596741 -0.254211 1.017761,1
589,1.651306 1.877136 2.474976 4.000854 5.681763 5.906372 4.651184 1.772461 -0.984802 -2.277527 -2.291870 -0.917053 0.454102 0.944214 1.162415 1.181641 1.317444,1
590,1.720276 2.035522 2.688904 4.230042 6.104736 6.637268 6.408081 4.500732 1.550903 -1.485291 -3.566895 -3.804016 -3.345947 -1.631470 0.103760 1.061401,1
591,1.709290 2.052917 3.031311 5.286560 8.118896 9.122314 8.142700 4.713440 0.240784 -4.124756 -6.210632 -6.115417 -4.114075 -1.351929 0.461731 1.304626,1
592,1.723633 2.116394 3.228149 5.319214 6.215515 5.443420 2.538757 -0.811157 -3.051147 -3.353577 -1.907043 0.131531 1.188049,1
593,1.635742 1.844788 2.254028 3.308716 4.941406 5.256958 5.075378 3.225403 0.745850 -1.439209 -2.068176 -1.961670 -0.799561 0.528259 1.213379,1
594,1.646118 1.763000 2.054443 2.770081 3.877258 4.292603 3.980103 2.824707 1.183777 -0.443726 -1.230164 -1.242371 -0.424805 0.654907 1.272583,1
595,1.663818 1.972961 2.936096 5.350952 9.325562 9.999695 9.999695 5.473633 -1.001282 -6.637268 -8.555298 -7.622681 -3.852539 -0.608521 0.982361,1
596,1.731873 2.018433 2.602539 3.487244 3.630066 2.879639 1.397705 -0.018311 -0.545959 -0.306702 0.630188 1.289673,1
597,1.661682 1.763611 2.052307 2.649536 3.607483 4.456482 4.794617 4.438782 3.312988 1.840820 0.308533 -1.065674 -1.699829 -1.640320 -0.972290 0.077515 0.930481 1.391602,1
598,1.660461 1.774292 2.057800 2.413330 2.469177 2.350159 1.759033 1.146545 0.782776 0.726318 0.881653 1.310120,1
599,1.636047 1.750183 2.030029 2.240601 2.216492 1.803284 1.269226 0.989685 0.958252 1.201477 1.452942,1
600,1.683350 1.983643 2.703857 4.394531 6.335449 6.911011 6.232910 3.597107 0.295105 -2.795715 -4.028625 -3.899536 -2.425842 -0.328979 0.910034 1.467285,1
601,1.741943 1.918945 2.302246 3.136902 3.912964 3.982544 3.687439 2.784424 1.408691 -0.101013 -1.033020 -1.162109 -0.823975 0.014648 0.828857 1.306763,1
602,1.692810 1.835327 2.094116 2.257385 2.190552 1.903076 1.518555 1.153259 0.957336 1.021118 1.250305 1.452637,1
603,1.691284 2.009277 2.732544 4.172363 6.276245 7.871094 7.996521 6.514893 3.110962 -0.849609 -4.150085 -5.732117 -5.848389 -4.010620 -1.349487 0.441284 1.305847,1
604,1.704407 1.829529 2.123413 2.741394 3.135986 3.055115 2.501831 1.595154 0.632324 0.052185 -0.030823 0.380249 1.015015 1.410522,1
605,1.713257 1.954041 2.468262 3.469849 4.551392 4.957275 4.888306 3.948059 2.203369 0.446472 -1.239929 -1.893921 -1.799927 -1.265259 -0.178528 0.762634 1.304626,1
606,1.665955 1.874390 2.420044 3.673706 4.382324 4.319458 3.026123 1.155396 -0.644836 -1.289673 -1.141663 -0.097961 0.910950 1.396484,1
607,1.726074 2.055664 2.858582 4.374084 4.877319 4.727173 3.209229 0.951843 -1.199341 -1.914062 -1.941528 -0.784607 0.555725 1.231995,1
608,1.686096 1.915894 2.412109 3.293152 4.030762 4.217834 3.731995 2.463074 1.033325 -0.337830 -1.018982 -1.012268 -0.491028 0.406799 1.097107 1.459961,1
609,1.738892 2.045593 2.845459 3.867187 4.133301 3.443604 1.832886 0.131836 -0.820312 -0.816956 -0.024109 0.912476 1.379089,1
610,1.662598 1.783142 2.164001 3.185120 4.138794 4.180298 2.986145 1.048889 -0.644836 -1.146851 -0.717773 0.466614 1.228333,1
611,1.651306 1.785583 2.251282 3.427734 5.714111 7.272339 7.276306 5.232239 1.743774 -1.927490 -4.422302 -4.790649 -3.678284 -1.273499 0.471191 1.304016,1
612,1.717224 1.885376 2.246094 2.874146 3.237915 3.315430 3.132629 2.398682 1.496887 0.549927 -0.143738 -0.214539 -0.087891 0.356750 0.929260 1.312866,1
613,1.687012 1.867065 2.279358 3.132935 4.943848 7.839966 9.318848 9.510193 8.570557 5.366821 1.187439 -3.087769 -5.969849 -6.887207 -6.897888 -5.274048 -2.349854 -0.299072 0.823669 1.386719,1
614,1.744385 1.846924 2.046509 2.183533 2.129517 2.038879 1.849976 1.544495 1.191711 0.971375 0.932617 0.950928 1.147156 1.370239,1
615,1.679993 1.930847 2.633057 4.331360 5.715027 5.835571 4.440918 2.188110 0.772400 0.277710 0.432739 0.865784 1.268005 1.414795 1.596985 1.172485 0.616150 -0.548706 -1.659851 -1.794128 -1.011047 0.346375 1.207275,1
616,1.722412 2.068481 2.975769 4.623108 5.957336 6.060791 4.633789 2.403870 0.625305 0.272827 1.103821 2.869568 4.886169 5.351868 3.873596 1.931458 0.256958 -1.386108 -2.408447 -3.288574 -3.618469 -3.539734 -2.799072 -1.185608 0.239868 1.077881,1
617,1.716919 1.888123 2.316284 2.655334 2.659607 2.377930 1.723633 0.993652 0.570984 0.458374 0.638123 1.100464 1.406250,1
618,1.723633 1.877441 2.122498 2.310181 2.344971 2.145081 1.780701 1.389160 1.044006 0.847473 0.872498 1.048584 1.284790,1
619,1.641846 1.754150 1.939392 2.222595 2.510986 2.573547 2.464600 2.241211 1.873474 1.417236 0.947266 0.643005 0.534668 0.610962 0.894165 1.220093 1.442261,1
620,1.663208 1.772156 2.032471 2.223816 2.247009 2.119751 1.759644 1.330566 1.048889 0.918884 1.020813 1.271973 1.455078,1
621,1.701660 1.864319 2.102356 2.139893 2.052307 1.680603 1.288757 1.074524 1.047668 1.163635 1.416016,1
622,1.729736 1.895447 2.254333 2.672424 2.796936 2.676392 2.301636 1.705933 1.028442 0.522461 0.308228 0.363770 0.717773 1.146545 1.439819,1
623,1.676636 1.852417 2.276611 3.046570 3.710632 3.781738 3.375854 2.458496 1.259766 0.068665 -0.652161 -0.832214 -0.451050 0.354004 1.033325 1.413574,1
624,1.708679 2.077637 3.081360 5.288696 8.270874 9.994507 9.826965 7.045593 1.931152 -3.647461 -7.394104 -8.239746 -6.573486 -3.193970 -0.220947,1
625,1.656494 1.765137 2.069397 2.851562 3.573914 3.689270 2.982178 1.661682 0.275269 -0.503540 -0.506897 0.111084 0.961304 1.419067,1
626,1.657410 1.770020 2.130127 2.972717 3.991394 4.284973 3.738403 2.225037 0.532837 -0.829163 -1.182556 -0.768433 0.287781 1.119995,1
627,1.692810 1.850586 2.119141 2.475891 2.689819 2.695007 2.431335 1.925354 1.374817 0.809631 0.478821 0.453491 0.627747 0.993652 1.306763,1
628,1.654358 1.793823 2.240295 3.265381 5.329285 7.929077 9.226379 8.864441 6.337280 2.031250 -2.442932 -6.024475 -6.933594 -6.184387 -3.970947 -1.217957 0.498962 1.368713,1
629,1.671143 1.783447 1.946716 2.166443 2.277832 2.234497 2.014771 1.659241 1.296387 0.989075 0.886230 0.940857 1.152954 1.382446,1
630,1.719666 2.129822 3.242798 5.623169 8.289795 9.177856 8.155518 4.847412 0.185547 -4.212952 -6.519470 -6.687012 -4.757996 -1.782532 0.248413 1.217651,1
631,1.675415 1.788025 2.104797 2.836914 4.272156 4.820557 4.684753 3.240662 1.117249 -0.990601 -1.813354 -1.798706 -0.860901 0.502625 1.240234,1
632,1.658936 1.775208 2.137451 3.068542 4.162598 4.317627 3.633728 1.905212 -0.035095 -1.146240 -1.317139 -0.586853 0.610046 1.279907,1
633,1.670837 1.772461 2.075500 2.635803 2.888184 2.765503 2.166443 1.310730 0.520325 0.226135 0.291138 0.796204 1.286926,1
634,1.681824 2.041931 3.292236 6.286011 9.999695 9.999695 9.999695 9.999695 2.690735 -7.293701 -9.127808 -9.106750 -9.075928 -6.458130 -1.823425 0.679932 1.878357 2.235107 2.283630 2.219849 1.847839 1.448669 1.125488 1.100464 1.059875 1.212158 1.478882,1
635,1.716309 2.061462 2.973938 4.843750 6.008606 5.875244 4.153442 1.183472 -1.766663 -3.146667 -3.198242 -1.798706 0.058899 1.099548,1
636,1.730042 2.092285 2.928162 4.290771 5.422363 5.586853 4.505310 2.416077 0.100403 -1.968384 -2.874146 -2.550354 -1.220398 0.222778 1.115417,1
637,1.700134 1.983948 2.654724 3.723450 4.260559 4.110718 2.999878 1.393127 -0.230103 -1.154785 -1.163330 -0.502625 0.531616 1.224670,1
638,1.719666 1.863403 2.056885 2.063599 2.036133 1.983643 1.795654 1.544495 1.284180 1.171875 1.142883 1.104126 1.216125 1.389771,1
639,1.655579 1.863403 2.503357 3.979187 6.130371 8.040466 8.920898 7.016296 4.225464 -0.010986 -3.488770 -5.397949 -4.936218 -3.726196 -2.156982 -0.094299 0.952454 1.423340,1
640,1.683350 1.866455 2.338257 2.977295 3.154907 2.820435 1.826782 0.749512 0.111084 0.048218 0.502014 1.137390,1
641,1.699524 1.953735 2.488708 3.424377 4.359741 4.707642 4.350586 3.164978 1.601868 0.007935 -1.298828 -1.738892 -1.492310 -0.637207 0.404663 1.115723,1
642,1.718140 1.810913 2.075500 2.705078 4.024048 5.683899 6.554565 6.221008 4.404602 1.792908 -0.892944 -2.927856 -3.484192 -2.952271 -1.585083 -0.068970 0.941162 1.413269,1
643,1.673279 1.859436 2.339172 3.194275 3.543091 3.339844 2.244873 0.917053 -0.152283 -0.383301 -0.059509 0.767822 1.319275,1
644,1.693726 1.997070 2.819519 4.682312 6.525879 6.800232 5.425415 2.354431 -1.096497 -3.511658 -4.078369 -3.088379 -0.928345 0.604553 1.329651,1
645,1.654053 1.835022 2.297974 3.280945 3.972473 4.034119 3.251038 1.785889 0.270996 -0.753174 -0.845337 -0.413208 0.507812 1.164246,1
646,1.662903 1.802979 2.207336 3.156128 4.860840 6.085815 6.301575 5.363770 3.056641 0.451660 -2.148132 -3.395996 -3.352966 -2.324219 -0.563354 0.676880 1.304321,1
647,1.743469 2.120056 3.003540 4.807434 7.476501 9.425659 9.779358 8.308716 4.768372 0.590515 -3.583069 -6.403503 -7.026978 -6.150513 -3.883972 -1.337585 0.415955 1.307068,1
648,1.718750 1.953735 2.525940 3.818970 5.581665 6.336060 6.093750 4.322510 1.552124 -1.444397 -3.448486 -3.773499 -3.128967 -1.268921 0.377197 1.229248,1
649,1.689758 1.763000 1.935730 2.228088 2.512207 2.893372 3.711243 4.700928 4.625244 3.557739 1.456909 -0.756836 -2.176819 -2.353210 -1.505737 0.060425 1.072693,1
650,1.686096 1.924438 2.495728 3.766479 5.566711 6.401367 6.257629 4.660645 1.928711 -0.984497 -3.203125 -3.689270 -3.266296 -1.710815 0.041199 1.054993,1
651,1.709595 1.840210 2.039795 2.187500 2.179565 2.021790 1.726685 1.375122 1.106262 1.014709 1.077881 1.286011 1.474304,1
652,1.694031 1.833801 2.119141 2.705688 3.670349 4.233398 4.154663 3.692627 2.708435 1.369629 -0.007324 -0.845337 -1.140442 -1.028442 -0.269775 0.587769 1.109619 1.365356 1.452026 1.448364 1.393433 1.380615 1.436157,1
653,1.683350 1.828613 2.114563 2.394409 2.405396 2.196655 1.751709 1.200256 0.805054 0.682068 0.810547 1.160889 1.423035,1
654,1.658020 1.799316 2.142029 2.814331 3.832397 4.515381 4.666138 4.236145 2.996216 1.453857 -0.128784 -1.377869 -1.706238 -1.506348 -0.738525 0.315552 1.056519 1.450806,1
655,1.687012 1.811523 2.102051 2.603760 2.948303 2.915344 2.551270 1.878052 1.096802 0.437927 0.161133 0.238342 0.625305 1.114197 1.426697,1
656,1.628113 1.887512 2.492676 3.843994 6.665039 9.999695 9.999695 9.999695 8.706665 3.523254 -2.468872 -7.354431 -9.092102 -8.526001 -6.069031 -2.180481 0.581055 1.377869 1.040039 0.254517 -0.141602 -0.219421 0.027466 0.786743 1.383972,1
657,1.690063 1.821594 2.004395 2.157288 2.188721 2.101135 1.901855 1.632080 1.343079 1.106567 0.975037 0.999146 1.151123 1.328125 1.454773,1
658,1.621399 2.124634 3.341370 5.974121 9.999695 9.999695 9.999695 9.999695 4.551086 -2.931213 -8.836365 -9.111633 -9.083862 -7.901611 -3.210144 -0.473938 0.598755 0.916138 0.981750 1.051941 1.297302,1
659,1.716919 1.871643 2.163696 2.465820 2.556763 2.426147 2.077942 1.612854 1.108398 0.718384 0.567322 0.653992 0.942383 1.252747 1.476135,1
660,1.728210 1.993103 2.540894 3.864136 5.532227 5.895691 5.763245 4.129639 1.599121 -1.019897 -2.790833 -2.941589 -2.694397 -1.222229 0.312500 1.128845,1
661,1.701355 1.799622 2.081909 2.294312 2.316284 2.174988 1.698303 1.229858 0.933228 0.896301 0.931702 1.283875,1
662,1.673889 1.860352 2.409668 3.560791 5.946655 8.980103 9.999695 9.999695 7.483521 2.401733 -2.648926 -6.586914 -8.050537 -7.576904 -5.136108 -1.723022 0.369873 1.297913,1
663,1.656494 1.882629 2.360840 3.510132 5.250244 5.964050 5.963745 4.700317 2.169495 -0.453186 -2.638855 -3.092346 -2.834167 -1.604614 0.022278 0.972900 1.434326,1
664,1.725159 2.028198 2.605896 3.312073 3.713989 3.748474 3.295898 2.303772 1.184082 0.033875 -0.698547 -0.740051 -0.436096 0.217896 0.930176 1.403503,1
665,1.694336 1.927185 2.486877 3.616028 5.802002 8.013611 9.107666 8.974609 7.128296 3.634338 -0.368652 -4.220886 -6.431885 -6.625671 -5.658264 -3.547363 -1.189270 0.363464 1.203308,1
666,1.651306 1.749268 1.938477 2.122498 2.147217 1.979980 1.695251 1.377563 1.137695 1.066895 1.179199 1.408997,1
667,1.678467 1.760864 1.896973 2.022400 2.015381 1.963806 1.846619 1.664124 1.427917 1.229553 1.159058 1.138000 1.189575 1.352844,1
668,1.671143 1.893005 2.540894 3.591309 3.986816 3.296204 1.659546 -0.009460 -0.832520 -0.632629 0.412903 1.219177,1
669,1.716309 1.897583 2.319031 3.046875 3.484497 3.586426 3.215332 2.055054 0.618591 -0.382385 -0.801392 -0.850830 -0.049438 0.858459 1.380920,1
670,1.671143 1.825256 2.263489 3.187866 4.121094 4.360352 3.772583 2.279053 0.609436 -0.844116 -1.307373 -1.027222 -0.054626 0.893555 1.404114,1
671,1.642456 1.791077 2.160645 2.864380 3.730469 4.218140 4.167175 3.442993 2.204895 0.875549 -0.402222 -1.106567 -1.125488 -0.684204 0.167542 0.920410 1.350708,1
672,1.643066 1.804504 2.381287 3.667603 4.956360 5.294800 4.225159 1.744995 -1.008301 -2.572937 -2.769470 -1.513977 0.111694 1.103210,1
673,1.651611 1.841125 2.467346 3.864746 6.815491 9.999695 9.999695 9.999695 8.572693 3.006897 -3.067627 -7.718506 -9.096985 -9.067688 -7.199402 -3.289490 -0.635681 0.649719 1.101685 1.223755 1.246338 1.233521 1.198120 1.314697,1
674,1.694946 1.976624 2.596436 4.043579 5.899658 6.524963 6.282654 4.398804 1.540833 -1.452332 -3.459167 -3.698730 -3.151855 -1.418457 0.223389 1.103821,1
675,1.710205 1.950684 2.475891 3.639832 4.508362 4.620667 4.161682 2.550964 0.759583 -1.021423 -1.649780 -1.574402 -0.940857 0.279846 1.072083 1.467285,1
676,1.663208 1.833801 2.292175 3.372803 4.696960 5.076904 4.693298 2.940369 0.804443 -1.300354 -2.147522 -2.056274 -1.109009 0.290222 1.119385,1
677,1.678162 1.958008 2.641907 4.239807 6.466370 7.305603 7.013550 4.700317 1.266785 -2.279968 -4.482422 -4.703369 -3.893127 -1.621704 0.241394 1.180115,1
678,1.670837 1.769409 2.024841 2.353821 2.399597 2.284851 1.756287 1.192017 0.815125 0.761108 0.858765 1.252747 1.474915,1
679,1.711731 1.840515 2.088623 2.645569 3.591919 3.971863 3.853760 3.518982 2.612610 1.355286 0.012817 -0.780640 -1.005859 -0.970154 -0.316467 0.599365 1.187439,1
680,1.690369 1.883240 2.054749 2.068176 1.972656 1.656494 1.313477 1.146851 1.135254 1.231384 1.448059,1
681,1.658325 1.903381 2.547607 3.478699 3.743896 3.184509 1.760559 0.225220 -0.615234 -0.629578 0.165100 1.022949 1.446533,1
682,1.720886 1.893005 2.150269 2.185364 2.165833 1.818237 1.421509 1.074524 1.019592 1.026917 1.267395,1
683,1.653748 1.813049 2.298889 3.433838 5.514221 6.924438 7.046509 5.570679 2.490540 -0.780029 -3.529358 -4.349670 -3.912659 -2.127686 -0.128174 0.988464 1.466980,1
684,1.658020 1.857605 2.449951 3.684387 5.036316 5.449219 4.654541 2.645874 0.281067 -1.745605 -2.475586 -1.820679 0.158386 2.787781 6.311951 9.603271 9.999695 9.999695 9.351807 5.202942 -0.144348 -4.212646 -7.566833 -8.269348 -7.238159 -5.590210 -2.900391 -0.589294 0.731506 1.352539,1
685,1.731567 1.866455 2.024231 2.070312 2.029114 1.930237 1.737671 1.474915 1.244507 1.154480 1.146240 1.219177 1.383362,1
686,1.649780 1.773682 2.071838 2.593384 3.251038 3.610229 3.614807 3.157654 2.098389 0.734253 -0.485535 -1.111755 -1.150208 -0.561523 0.380859 1.095886 1.478882,1
687,1.646729 1.792908 2.226868 3.284607 4.101562 4.036255 2.733154 0.924072 -0.615234 -1.060486 -0.598450 0.545044 1.245422,1
688,1.650391 1.811523 2.160645 2.858887 3.078918 3.094788 2.539062 1.412048 0.198975 -0.306091 -0.485535 -0.437317 0.544128 1.196899,1
689,1.694336 1.852112 2.021790 2.050476 1.916809 1.599731 1.286926 1.155701 1.143799 1.321106,1
690,1.657104 1.753845 2.028198 2.741089 3.822021 4.085999 3.909912 2.685547 1.123047 -0.465393 -1.052856 -1.038208 -0.397949 0.663452 1.263733,1
691,1.719971 1.770630 1.900024 2.081604 2.092285 2.013550 1.979980 1.951904 1.906433 1.795959 1.633301 1.451416 1.283569 1.212769 1.190491 1.159668 1.117249 1.138916 1.296082 1.431885,1
692,1.640015 1.770935 2.084351 2.738647 3.334656 3.463135 3.025513 2.005920 0.879822 -0.076904 -0.356445 -0.132141 0.524292 1.146545,1
693,1.626587 1.757812 2.153320 3.177490 4.881287 5.537720 5.188293 3.262634 0.625000 -1.783752 -2.672729 -2.525330 -1.042175 0.469360 1.235962,1
694,1.628113 1.766968 2.273560 3.594666 5.922241 7.516174 7.159424 4.307861 0.264587 -3.341980 -4.926147 -4.402161 -2.036743 0.163574 1.238708,1
695,1.619568 1.756897 2.085266 2.879333 4.496765 5.413818 5.322876 4.214783 1.941833 -0.548096 -2.190552 -2.584229 -2.147522 -0.587158 0.657654 1.297607,1
696,1.667786 1.823730 2.173157 2.829285 3.562622 3.953857 3.843689 3.038635 1.822205 0.513611 -0.665283 -1.093750 -0.905457 -0.176697 0.704956 1.276245,1
697,1.697693 1.793518 2.145081 3.027954 4.558105 5.273437 5.096436 3.530884 1.234436 -1.062317 -2.243652 -2.254944 -1.363831 0.123291 1.050110 1.478882,1
698,1.701050 2.012634 2.764893 4.685364 6.709595 6.990051 6.235657 3.163147 -0.429687 -3.391724 -4.189758 -4.024048 -1.981506 0.035706 1.049194,1
699,1.701050 1.999512 2.848816 4.288330 4.885864 4.360962 2.437134 0.145264 -1.547241 -1.922913 -1.160889 0.303650 1.137695,1
700,1.661377 1.755981 1.975403 2.387085 3.178711 3.909302 4.137878 4.089050 3.539124 2.434692 1.261597 -0.009766 -0.877991 -1.083069 -1.005554 -0.474548 0.372620 0.978394 1.350708,1
701,1.678772 1.988525 2.839966 4.386292 5.068359 4.570618 2.499695 -0.003662 -1.776428 -2.110596 -1.199951 0.342712 1.203003,1
702,1.703491 2.041016 2.949829 4.922791 6.568909 6.628723 4.909973 1.635742 -1.796265 -3.751221 -3.947449 -2.516174 -0.361938 0.930176 1.474915,1
703,1.715393 2.073364 2.972412 4.691162 5.671387 5.625610 4.089355 1.588135 -0.994568 -2.570190 -2.734070 -1.913757 -0.219727 0.915833 1.427612,1
704,1.680603 1.769104 1.936035 2.327881 2.599792 2.617187 2.595520 2.317200 1.734314 1.068726 0.605774 0.495605 0.460510 0.717163 1.179810 1.477051,1
705,1.645813 1.777954 2.266846 3.473206 5.933838 7.643127 7.769775 5.935974 2.220154 -1.683350 -4.476318 -5.036316 -4.167175 -1.770630 0.174561 1.135254,1
706,1.727905 1.949463 2.486267 3.158264 3.339539 3.034668 2.070312 0.945740 -0.016174 -0.224915 -0.049744 0.643921 1.236572,1
707,1.683960 1.834412 2.256470 2.757263 2.854004 2.473145 1.660767 0.800171 0.343933 0.324707 0.753784 1.256714,1
708,1.714783 1.921692 2.279053 2.539368 2.555542 2.259216 1.720276 1.145020 0.687866 0.579834 0.715332 1.051941 1.366577,1
709,1.714478 2.082214 2.987061 4.706726 5.960693 5.987549 4.464722 1.802063 -0.991821 -2.927856 -3.261719 -2.422485 -0.614319 0.718689 1.353760,1
710,1.723633 2.045288 2.685547 4.043274 6.511841 8.148804 8.451233 7.622986 4.752502 1.031494 -2.780151 -5.425110 -5.874329 -5.303650 -3.245850 -0.246582 2.067566 3.403320 3.819275 3.463440 2.586670,1
711,1.681213 1.890259 2.515869 3.900452 4.946289 4.904175 3.469849 1.141968 -1.103210 -2.024536 -1.850586 -0.500183 0.752869 1.373291,1
712,1.719055 1.880493 2.216797 2.949829 4.505615 5.529785 5.659790 5.204163 3.243103 0.914612 -1.539307 -2.729492 -2.757568 -2.372131 -0.880432 0.465698 1.184387,1
713,1.656189 1.783447 2.183838 3.058167 4.916382 6.279602 6.468811 5.500793 2.798157 -0.165710 -2.791748 -3.584595 -3.356018 -1.951599 -0.102234 0.973511 1.477051,1
714,1.663513 1.862488 2.404480 3.597412 4.659729 4.804077 3.818359 1.867065 -0.223389 -1.678772 -1.895447 -1.227722 0.140686 1.074524,1
715,1.727905 1.755371 1.752930 1.753235 1.751099 1.777954 1.965637 2.510681 3.801880 5.324707 5.752869 5.444336 4.169006 1.983948 -0.450134 -2.391663 -3.101501 -2.995911 -1.925964 -0.330811 0.762024 1.322327,1
716,1.676025 1.879578 2.301941 3.078613 3.885498 4.266968 4.091797 3.290405 2.091064 0.839539 -0.402832 -1.170044 -1.247253 -0.830383 0.035400 0.841980 1.314392,1
717,1.706848 1.978455 2.650757 4.107971 6.092834 6.972961 6.687927 4.714966 1.643066 -1.534119 -3.819580 -4.258118 -3.747253 -2.059631 -0.207825 0.908203 1.439514,1
718,1.716309 2.047119 2.945557 5.172119 8.095398 8.914185 8.019104 4.029236 -0.718689 -4.733887 -5.955200 -5.559998 -2.830811 -0.267334 1.003113,1
719,1.710510 1.907959 2.330322 3.186340 4.096985 4.301758 4.066772 3.320312 2.030029 0.548706 -0.753784 -1.329651 -1.412964 -0.981750 -0.014343 0.819397 1.301270,1
720,1.705627 1.920471 2.086182 2.115173 1.990356 1.651917 1.292725 1.126404 1.097107 1.211548 1.434326,1
721,1.737366 2.012024 2.587891 3.623962 4.679565 5.163269 5.015564 3.934326 2.186890 0.398254 -1.250916 -2.031555 -1.984863 -1.412964 -0.316772 0.669250 1.259460,1
722,1.717834 1.859436 2.160645 2.759094 3.712158 4.349365 4.362793 3.969421 3.019409 1.680603 0.203857 -0.957031 -1.461792 -1.464844 -0.916443 0.034485 0.826721 1.301270,1
723,1.662598 1.751099 2.033997 2.732239 3.940735 4.314270 4.214478 2.982788 1.160583 -0.665283 -1.304932 -1.389465 -0.797119 0.498047 1.220703,1
724,1.669922 1.756287 1.959229 2.107544 2.053833 1.789246 1.430969 1.179810 1.133423 1.276855,1
725,1.669922 1.808167 2.125244 2.755432 3.581238 3.975830 3.863220 3.192139 2.035522 0.680237 -0.502625 -1.069031 -1.066284 -0.483093 0.401917 1.076050 1.430359,1
726,1.722107 2.097778 3.072205 4.724121 5.448608 5.266724 3.862000 1.471252 -1.019592 -2.451477 -2.730713 -2.023621 -0.380859 0.792542 1.359253,1
727,1.653442 1.923218 2.673950 3.850403 4.284058 3.742676 2.056885 0.140686 -1.097717 -1.278076 -0.480652 0.700073 1.343994,1
728,1.660461 1.913757 2.566528 3.306885 3.448486 2.853394 1.594849 0.295105 -0.321960 -0.296936 0.397644 1.135254,1
729,1.662903 1.784973 2.176514 3.023682 4.630432 5.977783 6.309814 5.661926 3.565674 0.914612 -1.754150 -3.288269 -3.427429 -2.703857 -1.079407 0.358887 1.174622,1
730,1.736755 1.998901 2.659607 3.964844 6.286011 8.901367 9.999695 9.999695 8.811646 5.416260 1.218262 -2.971802 -6.414795 -8.032227 -8.040161 -6.756287 -4.097900 -1.396484 0.347290 1.246338,1
731,1.679993 1.788025 1.945190 1.993408 2.000732 1.850891 1.610413 1.369324 1.256104 1.233826 1.289673 1.453857,1
732,1.708679 1.848755 2.230225 3.112488 4.114685 4.274902 3.632812 1.938782 0.057068 -1.214905 -1.389771 -0.860291 0.384521 1.159973,1
733,1.678467 1.853027 2.117615 2.191162 1.995544 1.604004 1.194153 1.008606 1.072083 1.312561,1
734,1.730957 2.850037 4.246826 4.705200 4.574585 3.063660 0.936279 -1.085815 -1.820679 -1.825867 -0.754089 0.501404 1.183777,1
735,1.665039 1.818542 2.208862 3.062439 4.147339 4.456787 4.155273 3.079834 1.461792 -0.228271 -1.259155 -1.509399 -1.138916 -0.065002 0.853577 1.345215,1
736,1.660156 1.873474 2.504578 4.063721 6.687317 7.994995 7.635193 5.217896 1.268311 -2.770996 -5.067139 -5.409241 -4.046021 -1.419373 0.382996 1.250305,1
737,1.690063 1.948853 2.630615 4.097595 6.496887 8.207092 8.523865 7.157898 3.822937 -0.170898 -3.931885 -5.859070 -5.957947 -4.637756 -2.024536 0.039978 1.122437,1
738,1.690979 1.981506 2.825012 4.093628 4.480896 3.901062 2.025146 -0.059509 -1.318665 -1.455994 -0.593262 0.639038 1.304016,1
739,1.668701 1.787720 2.008057 2.074585 2.056274 1.862488 1.553650 1.257324 1.158447 1.141357 1.263733 1.452637,1
740,1.657410 1.794739 2.206116 3.159180 4.122314 4.310913 3.605042 1.972961 0.179443 -1.074829 -1.293335 -0.745239 0.393066 1.152344,1
